Train Epoch: 20 [30720/49000 (63%)]	Train Loss: 0.455334	Val Loss: 0.516439	Val Acc: 82	Test Acc: 81
Train Epoch: 20 [32000/49000 (65%)]	Train Loss: 0.551321	Val Loss: 0.481602	Val Acc: 84	Test Acc: 79
Train Epoch: 20 [33280/49000 (68%)]	Train Loss: 0.545218	Val Loss: 0.489825	Val Acc: 85	Test Acc: 77
Train Epoch: 20 [34560/49000 (70%)]	Train Loss: 0.440433	Val Loss: 0.480484	Val Acc: 85	Test Acc: 79
Train Epoch: 20 [35840/49000 (73%)]	Train Loss: 0.517620	Val Loss: 0.522310	Val Acc: 83	Test Acc: 80
Train Epoch: 20 [37120/49000 (76%)]	Train Loss: 0.463492	Val Loss: 0.583540	Val Acc: 80	Test Acc: 77
Train Epoch: 20 [38400/49000 (78%)]	Train Loss: 0.407777	Val Loss: 0.486179	Val Acc: 84	Test Acc: 82
Train Epoch: 20 [39680/49000 (81%)]	Train Loss: 0.393167	Val Loss: 0.498194	Val Acc: 82	Test Acc: 78
Train Epoch: 20 [40960/49000 (84%)]	Train Loss: 0.510582	Val Loss: 0.485675	Val Acc: 84	Test Acc: 78
Train Epoch: 20 [42240/49000 (86%)]	Train Loss: 0.587795	Val Loss: 0.526316	Val Acc: 80	Test Acc: 79
Train Epoch: 20 [43520/49000 (89%)]	Train Loss: 0.468560	Val Loss: 0.530469	Val Acc: 83	Test Acc: 81
Train Epoch: 20 [44800/49000 (91%)]	Train Loss: 0.489048	Val Loss: 0.452741	Val Acc: 85	Test Acc: 82
Train Epoch: 20 [46080/49000 (94%)]	Train Loss: 0.571075	Val Loss: 0.475781	Val Acc: 82	Test Acc: 83
Train Epoch: 20 [47360/49000 (97%)]	Train Loss: 0.368510	Val Loss: 0.493066	Val Acc: 85	Test Acc: 81
Train Epoch: 20 [48640/49000 (99%)]	Train Loss: 0.337157	Val Loss: 0.495800	Val Acc: 83	Test Acc: 80
Train Epoch: 21 [0/49000 (0%)]	Train Loss: 0.389920	Val Loss: 0.481265	Val Acc: 83	Test Acc: 79
Train Epoch: 21 [1280/49000 (3%)]	Train Loss: 0.417683	Val Loss: 0.548085	Val Acc: 82	Test Acc: 79
Train Epoch: 21 [2560/49000 (5%)]	Train Loss: 0.576999	Val Loss: 0.512579	Val Acc: 81	Test Acc: 78
Train Epoch: 21 [3840/49000 (8%)]	Train Loss: 0.420619	Val Loss: 0.539311	Val Acc: 83	Test Acc: 78
Train Epoch: 21 [5120/49000 (10%)]	Train Loss: 0.579116	Val Loss: 0.526864	Val Acc: 82	Test Acc: 81
Train Epoch: 21 [6400/49000 (13%)]	Train Loss: 0.491676	Val Loss: 0.500651	Val Acc: 82	Test Acc: 77
Train Epoch: 21 [7680/49000 (16%)]	Train Loss: 0.541291	Val Loss: 0.494513	Val Acc: 82	Test Acc: 80
Train Epoch: 21 [8960/49000 (18%)]	Train Loss: 0.479258	Val Loss: 0.505103	Val Acc: 82	Test Acc: 79
Train Epoch: 21 [10240/49000 (21%)]	Train Loss: 0.376186	Val Loss: 0.524819	Val Acc: 82	Test Acc: 81
Train Epoch: 21 [11520/49000 (23%)]	Train Loss: 0.471109	Val Loss: 0.535422	Val Acc: 83	Test Acc: 80
Train Epoch: 21 [12800/49000 (26%)]	Train Loss: 0.414751	Val Loss: 0.512520	Val Acc: 82	Test Acc: 78
Train Epoch: 21 [14080/49000 (29%)]	Train Loss: 0.417436	Val Loss: 0.544276	Val Acc: 82	Test Acc: 79
Train Epoch: 21 [15360/49000 (31%)]	Train Loss: 0.362659	Val Loss: 0.537744	Val Acc: 82	Test Acc: 80
Train Epoch: 21 [16640/49000 (34%)]	Train Loss: 0.328277	Val Loss: 0.509056	Val Acc: 82	Test Acc: 81
Train Epoch: 21 [17920/49000 (37%)]	Train Loss: 0.445758	Val Loss: 0.514261	Val Acc: 82	Test Acc: 78
Train Epoch: 21 [19200/49000 (39%)]	Train Loss: 0.511444	Val Loss: 0.507300	Val Acc: 82	Test Acc: 81
Train Epoch: 21 [20480/49000 (42%)]	Train Loss: 0.481217	Val Loss: 0.498786	Val Acc: 82	Test Acc: 80
Train Epoch: 21 [21760/49000 (44%)]	Train Loss: 0.482317	Val Loss: 0.534345	Val Acc: 80	Test Acc: 82
Train Epoch: 21 [23040/49000 (47%)]	Train Loss: 0.372975	Val Loss: 0.546631	Val Acc: 83	Test Acc: 80
Train Epoch: 21 [24320/49000 (50%)]	Train Loss: 0.458932	Val Loss: 0.533300	Val Acc: 81	Test Acc: 76
Train Epoch: 21 [25600/49000 (52%)]	Train Loss: 0.464962	Val Loss: 0.537635	Val Acc: 82	Test Acc: 82
Train Epoch: 21 [26880/49000 (55%)]	Train Loss: 0.512636	Val Loss: 0.485137	Val Acc: 83	Test Acc: 82
Train Epoch: 21 [28160/49000 (57%)]	Train Loss: 0.532550	Val Loss: 0.513903	Val Acc: 84	Test Acc: 81
Train Epoch: 21 [29440/49000 (60%)]	Train Loss: 0.501970	Val Loss: 0.492072	Val Acc: 83	Test Acc: 81
Train Epoch: 21 [30720/49000 (63%)]	Train Loss: 0.404586	Val Loss: 0.484296	Val Acc: 83	Test Acc: 81
Train Epoch: 21 [32000/49000 (65%)]	Train Loss: 0.677022	Val Loss: 0.536220	Val Acc: 81	Test Acc: 80
Train Epoch: 21 [33280/49000 (68%)]	Train Loss: 0.525618	Val Loss: 0.527743	Val Acc: 82	Test Acc: 85
Train Epoch: 21 [34560/49000 (70%)]	Train Loss: 0.372749	Val Loss: 0.539024	Val Acc: 81	Test Acc: 79
Train Epoch: 21 [35840/49000 (73%)]	Train Loss: 0.496040	Val Loss: 0.482038	Val Acc: 83	Test Acc: 81
Train Epoch: 21 [37120/49000 (76%)]	Train Loss: 0.406465	Val Loss: 0.489826	Val Acc: 83	Test Acc: 79
Train Epoch: 21 [38400/49000 (78%)]	Train Loss: 0.340732	Val Loss: 0.553881	Val Acc: 80	Test Acc: 79
Train Epoch: 21 [39680/49000 (81%)]	Train Loss: 0.497047	Val Loss: 0.525453	Val Acc: 82	Test Acc: 81
Train Epoch: 21 [40960/49000 (84%)]	Train Loss: 0.556433	Val Loss: 0.505295	Val Acc: 82	Test Acc: 82
Train Epoch: 21 [42240/49000 (86%)]	Train Loss: 0.657173	Val Loss: 0.516354	Val Acc: 81	Test Acc: 82
Train Epoch: 21 [43520/49000 (89%)]	Train Loss: 0.353522	Val Loss: 0.542071	Val Acc: 82	Test Acc: 80
Train Epoch: 21 [44800/49000 (91%)]	Train Loss: 0.473478	Val Loss: 0.496824	Val Acc: 81	Test Acc: 81
Train Epoch: 21 [46080/49000 (94%)]	Train Loss: 0.476253	Val Loss: 0.497891	Val Acc: 82	Test Acc: 82
Train Epoch: 21 [47360/49000 (97%)]	Train Loss: 0.443177	Val Loss: 0.497478	Val Acc: 82	Test Acc: 79
Train Epoch: 21 [48640/49000 (99%)]	Train Loss: 0.354758	Val Loss: 0.494500	Val Acc: 82	Test Acc: 82
Train Epoch: 22 [0/49000 (0%)]	Train Loss: 0.515661	Val Loss: 0.527276	Val Acc: 80	Test Acc: 78
Train Epoch: 22 [1280/49000 (3%)]	Train Loss: 0.476306	Val Loss: 0.518917	Val Acc: 84	Test Acc: 81
Train Epoch: 22 [2560/49000 (5%)]	Train Loss: 0.331869	Val Loss: 0.523337	Val Acc: 81	Test Acc: 78
Train Epoch: 22 [3840/49000 (8%)]	Train Loss: 0.705746	Val Loss: 0.496953	Val Acc: 83	Test Acc: 81
Train Epoch: 22 [5120/49000 (10%)]	Train Loss: 0.334872	Val Loss: 0.520186	Val Acc: 82	Test Acc: 82
Train Epoch: 22 [6400/49000 (13%)]	Train Loss: 0.449972	Val Loss: 0.504146	Val Acc: 82	Test Acc: 80
Train Epoch: 22 [7680/49000 (16%)]	Train Loss: 0.517149	Val Loss: 0.544520	Val Acc: 80	Test Acc: 78
Train Epoch: 22 [8960/49000 (18%)]	Train Loss: 0.456888	Val Loss: 0.528249	Val Acc: 83	Test Acc: 77
Train Epoch: 22 [10240/49000 (21%)]	Train Loss: 0.386944	Val Loss: 0.529763	Val Acc: 82	Test Acc: 82
Train Epoch: 22 [11520/49000 (23%)]	Train Loss: 0.484696	Val Loss: 0.474727	Val Acc: 84	Test Acc: 77
Train Epoch: 22 [12800/49000 (26%)]	Train Loss: 0.327886	Val Loss: 0.549715	Val Acc: 83	Test Acc: 79
Train Epoch: 22 [14080/49000 (29%)]	Train Loss: 0.558474	Val Loss: 0.512762	Val Acc: 83	Test Acc: 78
Train Epoch: 22 [15360/49000 (31%)]	Train Loss: 0.499444	Val Loss: 0.537932	Val Acc: 82	Test Acc: 79
Train Epoch: 22 [16640/49000 (34%)]	Train Loss: 0.523155	Val Loss: 0.505063	Val Acc: 82	Test Acc: 81
Train Epoch: 22 [17920/49000 (37%)]	Train Loss: 0.509462	Val Loss: 0.542001	Val Acc: 81	Test Acc: 78
Train Epoch: 22 [19200/49000 (39%)]	Train Loss: 0.367202	Val Loss: 0.513796	Val Acc: 83	Test Acc: 80
Train Epoch: 22 [20480/49000 (42%)]	Train Loss: 0.453808	Val Loss: 0.550023	Val Acc: 82	Test Acc: 77
Train Epoch: 22 [21760/49000 (44%)]	Train Loss: 0.463039	Val Loss: 0.580230	Val Acc: 79	Test Acc: 80
Train Epoch: 22 [23040/49000 (47%)]	Train Loss: 0.433316	Val Loss: 0.522106	Val Acc: 82	Test Acc: 80
Train Epoch: 22 [24320/49000 (50%)]	Train Loss: 0.507319	Val Loss: 0.526839	Val Acc: 81	Test Acc: 80
Train Epoch: 22 [25600/49000 (52%)]	Train Loss: 0.517105	Val Loss: 0.527330	Val Acc: 82	Test Acc: 80
Train Epoch: 22 [26880/49000 (55%)]	Train Loss: 0.518860	Val Loss: 0.506743	Val Acc: 82	Test Acc: 82
Train Epoch: 22 [28160/49000 (57%)]	Train Loss: 0.685262	Val Loss: 0.556634	Val Acc: 82	Test Acc: 77
Train Epoch: 22 [29440/49000 (60%)]	Train Loss: 0.451535	Val Loss: 0.464673	Val Acc: 84	Test Acc: 78
Train Epoch: 22 [30720/49000 (63%)]	Train Loss: 0.414694	Val Loss: 0.461867	Val Acc: 83	Test Acc: 80
Train Epoch: 22 [32000/49000 (65%)]	Train Loss: 0.512283	Val Loss: 0.468167	Val Acc: 84	Test Acc: 80
Train Epoch: 22 [33280/49000 (68%)]	Train Loss: 0.412664	Val Loss: 0.516752	Val Acc: 81	Test Acc: 81
Train Epoch: 22 [34560/49000 (70%)]	Train Loss: 0.473180	Val Loss: 0.524632	Val Acc: 81	Test Acc: 80
Train Epoch: 22 [35840/49000 (73%)]	Train Loss: 0.405055	Val Loss: 0.521691	Val Acc: 83	Test Acc: 77
Train Epoch: 22 [37120/49000 (76%)]	Train Loss: 0.327011	Val Loss: 0.480168	Val Acc: 84	Test Acc: 81
Train Epoch: 22 [38400/49000 (78%)]	Train Loss: 0.320424	Val Loss: 0.508366	Val Acc: 81	Test Acc: 83
Train Epoch: 22 [39680/49000 (81%)]	Train Loss: 0.466517	Val Loss: 0.548490	Val Acc: 81	Test Acc: 82
Train Epoch: 22 [40960/49000 (84%)]	Train Loss: 0.602050	Val Loss: 0.520043	Val Acc: 82	Test Acc: 80
Train Epoch: 22 [42240/49000 (86%)]	Train Loss: 0.341593	Val Loss: 0.529958	Val Acc: 81	Test Acc: 82
Train Epoch: 22 [43520/49000 (89%)]	Train Loss: 0.439537	Val Loss: 0.518410	Val Acc: 82	Test Acc: 78
Train Epoch: 22 [44800/49000 (91%)]	Train Loss: 0.433796	Val Loss: 0.535453	Val Acc: 81	Test Acc: 82
Train Epoch: 22 [46080/49000 (94%)]	Train Loss: 0.626976	Val Loss: 0.500312	Val Acc: 83	Test Acc: 80
Train Epoch: 22 [47360/49000 (97%)]	Train Loss: 0.486212	Val Loss: 0.512146	Val Acc: 83	Test Acc: 82
Train Epoch: 22 [48640/49000 (99%)]	Train Loss: 0.473710	Val Loss: 0.520493	Val Acc: 82	Test Acc: 79
Train Epoch: 23 [0/49000 (0%)]	Train Loss: 0.349226	Val Loss: 0.466774	Val Acc: 84	Test Acc: 77
Train Epoch: 23 [1280/49000 (3%)]	Train Loss: 0.437219	Val Loss: 0.550082	Val Acc: 80	Test Acc: 78
Train Epoch: 23 [2560/49000 (5%)]	Train Loss: 0.387542	Val Loss: 0.518945	Val Acc: 83	Test Acc: 79
Train Epoch: 23 [3840/49000 (8%)]	Train Loss: 0.462804	Val Loss: 0.439617	Val Acc: 85	Test Acc: 85
Train Epoch: 23 [5120/49000 (10%)]	Train Loss: 0.402438	Val Loss: 0.533605	Val Acc: 81	Test Acc: 79
Train Epoch: 23 [6400/49000 (13%)]	Train Loss: 0.394465	Val Loss: 0.523027	Val Acc: 82	Test Acc: 79
Train Epoch: 23 [7680/49000 (16%)]	Train Loss: 0.455270	Val Loss: 0.472409	Val Acc: 85	Test Acc: 79
Train Epoch: 23 [8960/49000 (18%)]	Train Loss: 0.506171	Val Loss: 0.482001	Val Acc: 83	Test Acc: 83
Train Epoch: 23 [10240/49000 (21%)]	Train Loss: 0.457980	Val Loss: 0.507148	Val Acc: 82	Test Acc: 82
Train Epoch: 23 [11520/49000 (23%)]	Train Loss: 0.554399	Val Loss: 0.522230	Val Acc: 81	Test Acc: 79
Train Epoch: 23 [12800/49000 (26%)]	Train Loss: 0.507253	Val Loss: 0.559481	Val Acc: 81	Test Acc: 81
Train Epoch: 23 [14080/49000 (29%)]	Train Loss: 0.428127	Val Loss: 0.524584	Val Acc: 82	Test Acc: 80
Train Epoch: 23 [15360/49000 (31%)]	Train Loss: 0.527786	Val Loss: 0.513952	Val Acc: 84	Test Acc: 81
Train Epoch: 23 [16640/49000 (34%)]	Train Loss: 0.341252	Val Loss: 0.532201	Val Acc: 82	Test Acc: 78
Train Epoch: 23 [17920/49000 (37%)]	Train Loss: 0.364710	Val Loss: 0.491022	Val Acc: 82	Test Acc: 81
Train Epoch: 23 [19200/49000 (39%)]	Train Loss: 0.366964	Val Loss: 0.528374	Val Acc: 81	Test Acc: 80
Train Epoch: 23 [20480/49000 (42%)]	Train Loss: 0.331006	Val Loss: 0.484967	Val Acc: 83	Test Acc: 83
Train Epoch: 23 [21760/49000 (44%)]	Train Loss: 0.335828	Val Loss: 0.531236	Val Acc: 82	Test Acc: 80
Train Epoch: 23 [23040/49000 (47%)]	Train Loss: 0.538420	Val Loss: 0.536642	Val Acc: 82	Test Acc: 81
Train Epoch: 23 [24320/49000 (50%)]	Train Loss: 0.369114	Val Loss: 0.572743	Val Acc: 81	Test Acc: 79
Train Epoch: 23 [25600/49000 (52%)]	Train Loss: 0.552019	Val Loss: 0.541384	Val Acc: 81	Test Acc: 81
Train Epoch: 23 [26880/49000 (55%)]	Train Loss: 0.383539	Val Loss: 0.529690	Val Acc: 82	Test Acc: 79
Train Epoch: 23 [28160/49000 (57%)]	Train Loss: 0.506155	Val Loss: 0.527475	Val Acc: 81	Test Acc: 81
Train Epoch: 23 [29440/49000 (60%)]	Train Loss: 0.447441	Val Loss: 0.539353	Val Acc: 82	Test Acc: 79
Train Epoch: 23 [30720/49000 (63%)]	Train Loss: 0.486893	Val Loss: 0.549598	Val Acc: 81	Test Acc: 78
Train Epoch: 23 [32000/49000 (65%)]	Train Loss: 0.482806	Val Loss: 0.499108	Val Acc: 82	Test Acc: 80
Train Epoch: 23 [33280/49000 (68%)]	Train Loss: 0.591027	Val Loss: 0.518199	Val Acc: 82	Test Acc: 79
Train Epoch: 23 [34560/49000 (70%)]	Train Loss: 0.626208	Val Loss: 0.431608	Val Acc: 85	Test Acc: 82
Train Epoch: 23 [35840/49000 (73%)]	Train Loss: 0.383696	Val Loss: 0.509666	Val Acc: 83	Test Acc: 79
Train Epoch: 23 [37120/49000 (76%)]	Train Loss: 0.427316	Val Loss: 0.467792	Val Acc: 84	Test Acc: 80
Train Epoch: 23 [38400/49000 (78%)]	Train Loss: 0.302890	Val Loss: 0.560683	Val Acc: 80	Test Acc: 82
Train Epoch: 23 [39680/49000 (81%)]	Train Loss: 0.597710	Val Loss: 0.516759	Val Acc: 80	Test Acc: 80
Train Epoch: 23 [40960/49000 (84%)]	Train Loss: 0.409870	Val Loss: 0.545795	Val Acc: 80	Test Acc: 80
Train Epoch: 23 [42240/49000 (86%)]	Train Loss: 0.370828	Val Loss: 0.491897	Val Acc: 83	Test Acc: 80
Train Epoch: 23 [43520/49000 (89%)]	Train Loss: 0.381710	Val Loss: 0.543122	Val Acc: 81	Test Acc: 78
Train Epoch: 23 [44800/49000 (91%)]	Train Loss: 0.422493	Val Loss: 0.536532	Val Acc: 81	Test Acc: 78
Train Epoch: 23 [46080/49000 (94%)]	Train Loss: 0.376277	Val Loss: 0.528460	Val Acc: 82	Test Acc: 80
Train Epoch: 23 [47360/49000 (97%)]	Train Loss: 0.430039	Val Loss: 0.438317	Val Acc: 84	Test Acc: 80
Train Epoch: 23 [48640/49000 (99%)]	Train Loss: 0.565136	Val Loss: 0.514434	Val Acc: 81	Test Acc: 81
Train Epoch: 24 [0/49000 (0%)]	Train Loss: 0.500074	Val Loss: 0.516148	Val Acc: 82	Test Acc: 83
Train Epoch: 24 [1280/49000 (3%)]	Train Loss: 0.448126	Val Loss: 0.539246	Val Acc: 82	Test Acc: 79
Train Epoch: 24 [2560/49000 (5%)]	Train Loss: 0.390597	Val Loss: 0.466828	Val Acc: 84	Test Acc: 77
Train Epoch: 24 [3840/49000 (8%)]	Train Loss: 0.428133	Val Loss: 0.467100	Val Acc: 83	Test Acc: 79
Train Epoch: 24 [5120/49000 (10%)]	Train Loss: 0.388114	Val Loss: 0.492625	Val Acc: 83	Test Acc: 83
Train Epoch: 24 [6400/49000 (13%)]	Train Loss: 0.403463	Val Loss: 0.550880	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [7680/49000 (16%)]	Train Loss: 0.337309	Val Loss: 0.462972	Val Acc: 85	Test Acc: 76
Train Epoch: 24 [8960/49000 (18%)]	Train Loss: 0.366123	Val Loss: 0.496819	Val Acc: 84	Test Acc: 80
Train Epoch: 24 [10240/49000 (21%)]	Train Loss: 0.459059	Val Loss: 0.497484	Val Acc: 84	Test Acc: 80
Train Epoch: 24 [11520/49000 (23%)]	Train Loss: 0.386984	Val Loss: 0.523520	Val Acc: 84	Test Acc: 81
Train Epoch: 24 [12800/49000 (26%)]	Train Loss: 0.455664	Val Loss: 0.469601	Val Acc: 84	Test Acc: 82
Train Epoch: 24 [14080/49000 (29%)]	Train Loss: 0.334537	Val Loss: 0.488950	Val Acc: 83	Test Acc: 80
Train Epoch: 24 [15360/49000 (31%)]	Train Loss: 0.351654	Val Loss: 0.508734	Val Acc: 83	Test Acc: 81
Train Epoch: 24 [16640/49000 (34%)]	Train Loss: 0.434265	Val Loss: 0.530619	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [17920/49000 (37%)]	Train Loss: 0.515380	Val Loss: 0.533552	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [19200/49000 (39%)]	Train Loss: 0.390531	Val Loss: 0.465518	Val Acc: 84	Test Acc: 79
Train Epoch: 24 [20480/49000 (42%)]	Train Loss: 0.389463	Val Loss: 0.499852	Val Acc: 82	Test Acc: 78
Train Epoch: 24 [21760/49000 (44%)]	Train Loss: 0.376538	Val Loss: 0.511518	Val Acc: 83	Test Acc: 80
Train Epoch: 24 [23040/49000 (47%)]	Train Loss: 0.512044	Val Loss: 0.521030	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [24320/49000 (50%)]	Train Loss: 0.522705	Val Loss: 0.463415	Val Acc: 85	Test Acc: 80
Train Epoch: 24 [25600/49000 (52%)]	Train Loss: 0.447210	Val Loss: 0.496042	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [26880/49000 (55%)]	Train Loss: 0.477786	Val Loss: 0.520883	Val Acc: 82	Test Acc: 82
Train Epoch: 24 [28160/49000 (57%)]	Train Loss: 0.377887	Val Loss: 0.482175	Val Acc: 84	Test Acc: 82
Train Epoch: 24 [29440/49000 (60%)]	Train Loss: 0.365954	Val Loss: 0.485522	Val Acc: 84	Test Acc: 83
Train Epoch: 24 [30720/49000 (63%)]	Train Loss: 0.520727	Val Loss: 0.487067	Val Acc: 83	Test Acc: 81
Train Epoch: 24 [32000/49000 (65%)]	Train Loss: 0.435086	Val Loss: 0.511192	Val Acc: 83	Test Acc: 80
Train Epoch: 24 [33280/49000 (68%)]	Train Loss: 0.408452	Val Loss: 0.469240	Val Acc: 84	Test Acc: 81
Train Epoch: 24 [34560/49000 (70%)]	Train Loss: 0.385226	Val Loss: 0.465588	Val Acc: 85	Test Acc: 82
Train Epoch: 24 [35840/49000 (73%)]	Train Loss: 0.352318	Val Loss: 0.487580	Val Acc: 82	Test Acc: 80
Train Epoch: 24 [37120/49000 (76%)]	Train Loss: 0.324247	Val Loss: 0.505342	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [38400/49000 (78%)]	Train Loss: 0.280713	Val Loss: 0.484592	Val Acc: 85	Test Acc: 83
Train Epoch: 24 [39680/49000 (81%)]	Train Loss: 0.428027	Val Loss: 0.553501	Val Acc: 81	Test Acc: 79
Train Epoch: 24 [40960/49000 (84%)]	Train Loss: 0.388528	Val Loss: 0.453465	Val Acc: 86	Test Acc: 81
Train Epoch: 24 [42240/49000 (86%)]	Train Loss: 0.431830	Val Loss: 0.530000	Val Acc: 82	Test Acc: 80
Train Epoch: 24 [43520/49000 (89%)]	Train Loss: 0.412823	Val Loss: 0.443463	Val Acc: 85	Test Acc: 85
Train Epoch: 24 [44800/49000 (91%)]	Train Loss: 0.346973	Val Loss: 0.489812	Val Acc: 82	Test Acc: 81
Train Epoch: 24 [46080/49000 (94%)]	Train Loss: 0.432329	Val Loss: 0.501548	Val Acc: 84	Test Acc: 81
Train Epoch: 24 [47360/49000 (97%)]	Train Loss: 0.488152	Val Loss: 0.504578	Val Acc: 82	Test Acc: 82
Train Epoch: 24 [48640/49000 (99%)]	Train Loss: 0.291861	Val Loss: 0.538978	Val Acc: 82	Test Acc: 82
Train Epoch: 25 [0/49000 (0%)]	Train Loss: 0.424748	Val Loss: 0.478649	Val Acc: 84	Test Acc: 81
Train Epoch: 25 [1280/49000 (3%)]	Train Loss: 0.452506	Val Loss: 0.494267	Val Acc: 83	Test Acc: 80
Train Epoch: 25 [2560/49000 (5%)]	Train Loss: 0.348371	Val Loss: 0.500462	Val Acc: 83	Test Acc: 80
Train Epoch: 25 [3840/49000 (8%)]	Train Loss: 0.400461	Val Loss: 0.493866	Val Acc: 82	Test Acc: 80
Train Epoch: 25 [5120/49000 (10%)]	Train Loss: 0.381339	Val Loss: 0.495283	Val Acc: 82	Test Acc: 81
Train Epoch: 25 [6400/49000 (13%)]	Train Loss: 0.320824	Val Loss: 0.472755	Val Acc: 84	Test Acc: 77
Train Epoch: 25 [7680/49000 (16%)]	Train Loss: 0.436179	Val Loss: 0.480348	Val Acc: 83	Test Acc: 83
Train Epoch: 25 [8960/49000 (18%)]	Train Loss: 0.394709	Val Loss: 0.445227	Val Acc: 85	Test Acc: 82
Train Epoch: 25 [10240/49000 (21%)]	Train Loss: 0.360049	Val Loss: 0.486009	Val Acc: 82	Test Acc: 78
Train Epoch: 25 [11520/49000 (23%)]	Train Loss: 0.571476	Val Loss: 0.489235	Val Acc: 82	Test Acc: 81
Train Epoch: 25 [12800/49000 (26%)]	Train Loss: 0.374274	Val Loss: 0.497629	Val Acc: 84	Test Acc: 80
Train Epoch: 25 [14080/49000 (29%)]	Train Loss: 0.346519	Val Loss: 0.495150	Val Acc: 83	Test Acc: 80
Train Epoch: 25 [15360/49000 (31%)]	Train Loss: 0.584269	Val Loss: 0.558481	Val Acc: 81	Test Acc: 78
Train Epoch: 25 [16640/49000 (34%)]	Train Loss: 0.485495	Val Loss: 0.526418	Val Acc: 81	Test Acc: 82
Train Epoch: 25 [17920/49000 (37%)]	Train Loss: 0.314422	Val Loss: 0.506549	Val Acc: 83	Test Acc: 83
Train Epoch: 25 [19200/49000 (39%)]	Train Loss: 0.524266	Val Loss: 0.492879	Val Acc: 83	Test Acc: 82
Train Epoch: 25 [20480/49000 (42%)]	Train Loss: 0.336429	Val Loss: 0.542830	Val Acc: 80	Test Acc: 80
Train Epoch: 25 [21760/49000 (44%)]	Train Loss: 0.348976	Val Loss: 0.500583	Val Acc: 81	Test Acc: 82
Train Epoch: 25 [23040/49000 (47%)]	Train Loss: 0.346339	Val Loss: 0.566532	Val Acc: 81	Test Acc: 79
Train Epoch: 25 [24320/49000 (50%)]	Train Loss: 0.462102	Val Loss: 0.523373	Val Acc: 81	Test Acc: 81
Train Epoch: 25 [25600/49000 (52%)]	Train Loss: 0.483708	Val Loss: 0.524020	Val Acc: 82	Test Acc: 79
Train Epoch: 25 [26880/49000 (55%)]	Train Loss: 0.369657	Val Loss: 0.546521	Val Acc: 81	Test Acc: 80
Train Epoch: 25 [28160/49000 (57%)]	Train Loss: 0.565993	Val Loss: 0.458030	Val Acc: 84	Test Acc: 79
Train Epoch: 25 [29440/49000 (60%)]	Train Loss: 0.369597	Val Loss: 0.496840	Val Acc: 84	Test Acc: 85
Train Epoch: 25 [30720/49000 (63%)]	Train Loss: 0.285912	Val Loss: 0.514281	Val Acc: 83	Test Acc: 83
Train Epoch: 25 [32000/49000 (65%)]	Train Loss: 0.309151	Val Loss: 0.492942	Val Acc: 84	Test Acc: 80
Train Epoch: 25 [33280/49000 (68%)]	Train Loss: 0.501606	Val Loss: 0.507479	Val Acc: 82	Test Acc: 81
Train Epoch: 25 [34560/49000 (70%)]	Train Loss: 0.292838	Val Loss: 0.530706	Val Acc: 83	Test Acc: 82
Train Epoch: 25 [35840/49000 (73%)]	Train Loss: 0.601653	Val Loss: 0.471699	Val Acc: 84	Test Acc: 81
Train Epoch: 25 [37120/49000 (76%)]	Train Loss: 0.400116	Val Loss: 0.522197	Val Acc: 83	Test Acc: 81
Train Epoch: 25 [38400/49000 (78%)]	Train Loss: 0.405827	Val Loss: 0.490043	Val Acc: 83	Test Acc: 84
Train Epoch: 25 [39680/49000 (81%)]	Train Loss: 0.419966	Val Loss: 0.478779	Val Acc: 83	Test Acc: 81
Train Epoch: 25 [40960/49000 (84%)]	Train Loss: 0.289660	Val Loss: 0.536267	Val Acc: 82	Test Acc: 79
Train Epoch: 25 [42240/49000 (86%)]	Train Loss: 0.486039	Val Loss: 0.477868	Val Acc: 85	Test Acc: 84
Train Epoch: 25 [43520/49000 (89%)]	Train Loss: 0.390741	Val Loss: 0.544682	Val Acc: 83	Test Acc: 81
Train Epoch: 25 [44800/49000 (91%)]	Train Loss: 0.383171	Val Loss: 0.522492	Val Acc: 83	Test Acc: 81
Train Epoch: 25 [46080/49000 (94%)]	Train Loss: 0.436092	Val Loss: 0.513059	Val Acc: 83	Test Acc: 80
Train Epoch: 25 [47360/49000 (97%)]	Train Loss: 0.442173	Val Loss: 0.472247	Val Acc: 85	Test Acc: 80
Train Epoch: 25 [48640/49000 (99%)]	Train Loss: 0.392964	Val Loss: 0.503081	Val Acc: 85	Test Acc: 80
Train Epoch: 26 [0/49000 (0%)]	Train Loss: 0.432256	Val Loss: 0.554725	Val Acc: 83	Test Acc: 82
Train Epoch: 26 [1280/49000 (3%)]	Train Loss: 0.366677	Val Loss: 0.504182	Val Acc: 83	Test Acc: 81
Train Epoch: 26 [2560/49000 (5%)]	Train Loss: 0.451059	Val Loss: 0.540662	Val Acc: 83	Test Acc: 80
Train Epoch: 26 [3840/49000 (8%)]	Train Loss: 0.422041	Val Loss: 0.499866	Val Acc: 82	Test Acc: 81
Train Epoch: 26 [5120/49000 (10%)]	Train Loss: 0.496312	Val Loss: 0.478672	Val Acc: 83	Test Acc: 80
